,Average User Rating,Number of Votes,Liked by
B00A95PN6M,4.304347826086956,23,20
B006JQN28G,4.2,5,4
B0077EI7FM,4.3,10,8
B000EGH00I,4.1,10,7
B00DS5ZQIU,4.529411764705882,17,15
B0018LJM5E,4.041666666666667,24,18
B004T9EFW2,4.111111111111111,9,7
B006W0ZX1S,3.9411764705882355,17,12
B004CLYJ0A,4.285714285714286,7,6
B00GJT0KS8,4.5,26,24
B009S13392,4.184210526315789,76,63
B00AGOK1SG,3.4285714285714284,7,4
B003RDNPMW,3.25,16,9
B005XRDB92,3.3636363636363638,11,6
B006JU0DSE,3.8,20,14
B001LXR0BW,3.4,45,27
B001TLJHRQ,4.333333333333333,18,16
B00DPIKE3M,4.492307692307692,65,57
B003TO53XS,3.8,5,3
B0012OP7HE,4.0,24,19
B0060N5F38,4.214285714285714,14,10
B0023D4ZQC,3.6666666666666665,9,6
B00C1SNYTI,4.2,5,4
B00FYMSGDW,3.5714285714285716,7,4
B005Z34QA2,2.6,5,2
B008HK3W1Y,4.378378378378378,37,32
B005KBH8IQ,5.0,6,6
B007CGFAPK,3.242424242424242,33,16
B00E199OP8,3.125,8,4
B002CMEIWK,4.0285714285714285,35,25
B002CMEIWU,4.333333333333333,12,10
B003SNIR7Y,4.415384615384616,65,54
B008QI05X0,4.033333333333333,30,21
B003VZQ5VE,4.875,8,8
B00BBHB6PE,3.1666666666666665,18,8
B0080433BG,4.5,24,23
B008DN0S7G,4.125,56,43
B00CYHHDBG,4.230769230769231,13,11
B005G00TJG,4.175,40,30
B009V3RAYQ,5.0,5,5
B002CMEIW0,4.303030303030303,33,27
B00E6N60JW,5.0,5,5
B00509DPRQ,3.5,8,6
B0085YEA90,3.15625,64,30
B004G8QNDA,3.7142857142857144,7,5
B002YFDRHW,4.827272727272727,110,108
B002KQLUVU,3.9047619047619047,21,14
B004EUDLLM,2.4,5,2
B0041I77S0,3.8,5,3
B005FC0JRC,3.9482758620689653,58,43
B0076MFGHW,3.8,10,7
B007Y2KIHM,3.9285714285714284,14,9
B008AFSSRE,3.7551020408163267,49,32
B00ABMM59Q,4.5,10,9
B009OT53AA,4.538461538461538,13,11
B004XUAK3U,3.923076923076923,13,10
B00FS8JPXW,4.696428571428571,56,54
B003L5DA3K,4.181818181818182,11,10
B00CL4FOFE,4.222222222222222,9,6
B0076Z3EA0,4.0,20,14
B00GVLQD62,4.5,12,11
B007GYGDCM,3.6666666666666665,12,8
B0041MKH4C,3.2857142857142856,7,5
B005GZI13C,4.738095238095238,42,41
B0054EGM72,3.25,8,3
B006GQWTZQ,3.3333333333333335,9,5
B00FL7LE2A,4.0,7,4
B002VBCU2M,3.125,8,4
B00D99J6IG,3.8,5,4
B000IVEQYW,3.6,5,3
B003ZYPGA2,3.4,5,3
B0094S8S4E,4.875,8,8
B00GR2UH2G,4.466666666666667,15,14
B004H84TIK,3.8333333333333335,6,4
B005VNJHSW,4.25,20,16
B00B3R8DO4,4.090909090909091,11,8
B006KRZDUY,4.4,5,5
B006CEKBFM,4.333333333333333,9,8
B008PTCYZC,3.2857142857142856,7,3
B0042QTEIW,4.173913043478261,23,19
B00CBJZY0Y,4.5,8,6
B0042QTEIM,4.405405405405405,37,31
B0027BEW04,4.0,5,3
B003XU5YTG,4.25,12,9
B008BK0MSG,4.1,10,8
B003ZJN136,4.2,5,5
B004YKNLE4,4.285714285714286,7,6
B001678KLC,4.8,5,5
B006G8JZ06,4.045454545454546,22,16
B001AQYUWC,3.3181818181818183,44,26
B003TEZAFE,4.0,7,5
B0073EPXO4,3.0,8,4
B008GWHLZG,4.6,5,4
B00DEWBM1W,4.0,13,11
B00JGGUBPI,4.714285714285714,7,7
B00ABJWQXO,3.4166666666666665,12,7
B00GE9Z67S,3.8333333333333335,12,7
B0034TZONM,4.625,8,7
B0046HQKV6,3.3333333333333335,6,2
B007NCE3HE,3.4166666666666665,36,22
B008IUV50S,4.511627906976744,43,39
B004ZLV5VS,3.4,5,3
B00CT691KS,4.2,5,4
B004ZNG84K,3.8,5,3
B0072O4WWE,4.25,8,6
B0085IQNQO,4.166666666666667,6,5
B000XT3L7W,4.3076923076923075,13,11
B002QEBM96,3.4545454545454546,11,7
B0090I2IL2,4.05,20,12
B004YIZVLC,4.0,7,5
B001PBWNOY,4.2894736842105265,38,30
B004M8ST3Q,4.769230769230769,13,13
B00LH1R6SK,5.0,5,5
B0077U4XBI,4.454545454545454,11,11
B005YTP93A,3.0,5,2
B009AXM6UU,4.5,6,5
B00FH9I0EM,4.315789473684211,38,31
B0085JA4ZY,4.1,10,8
B00ADZSVIK,2.8333333333333335,6,2
B0056C70IM,3.8,5,4
B006JB6XH8,4.12280701754386,114,89
B00AXE6B3S,3.4285714285714284,7,4
B00F7CW1BC,4.833333333333333,12,12
B008ER2U3Q,3.0,12,6
B004T6MMZM,4.071428571428571,14,10
B004FPBO92,4.3,20,16
B004CZ2APC,4.0,5,4
B005FKSXTU,4.4,5,4
B009WXO336,3.6,10,6
B00CR74FKA,3.0,5,2
B008H131FA,3.75,8,6
B00907YCZ8,3.1666666666666665,6,3
B009C7HGE0,4.2272727272727275,22,18
B007TSRFKO,4.095238095238095,21,14
B0073FCPSK,4.349809885931559,526,442
B00JGGBBBG,3.888888888888889,9,5
B009PRW5SE,4.222222222222222,18,13
B00GFTI0SO,4.125,8,6
B0044IP63K,2.6,5,2
B008UP2LIQ,3.8333333333333335,6,4
B002O59884,4.2,5,4
B007TXYB74,4.0,6,4
B00D7KFWVW,4.2,15,13
B000ELUXIO,4.142857142857143,7,6
B0030T0UQ2,5.0,5,5
B008APH5D2,4.081081081081081,111,81
B00ELCLAJ8,3.8,5,3
B0089VDCFC,3.8333333333333335,6,5
B009B06VXU,4.744186046511628,43,41
B0038YYSN0,4.578947368421052,19,17
B0036DDT74,4.166666666666667,12,9
B007JQL08E,3.8461538461538463,13,10
B0070HVR8U,4.275,40,32
B00B4J97LY,4.333333333333333,15,12
B00CMKS3E6,4.428571428571429,14,12
B003HC8NUW,4.05,20,16
B00HICU2J2,5.0,5,5
B006OEX9X6,4.9,10,10
B00J9LFBBY,4.9375,16,16
B00DTRC3AG,3.727272727272727,33,20
B003ZKLLDW,3.9444444444444446,36,26
B00CR6O2EA,3.727272727272727,11,8
B005VNK0BU,4.222222222222222,9,7
B009OUJRO2,3.888888888888889,9,6
B00BJS9EFY,4.229508196721311,61,47
B00DYYTO4M,4.2,5,4
B00H399HLE,3.0588235294117645,17,8
B00CO8GFOG,3.608695652173913,23,15
B00DZWSPZC,3.8,5,4
B00B3L6OG4,3.727272727272727,11,8
B00931RKKA,3.0,13,5
B00INDU3IU,4.0,16,11
B00HA6REMY,4.181818181818182,11,8
B00GPD935E,3.3333333333333335,9,5
B005OUL5EQ,3.3255813953488373,43,21
B000FAQ6S0,4.142857142857143,7,6
B0079Q67IC,4.526315789473684,19,16
B000FSJYQ8,4.428571428571429,7,6
B009NBV9PW,4.666666666666667,9,9
B007PH0F1A,3.6,5,4
B004FH8XYY,4.333333333333333,6,5
B00797A7NW,4.666666666666667,24,23
B009O47G9Q,1.8,5,1
B0091SD3CE,4.448275862068965,29,24
B00IGXMP06,4.142857142857143,21,17
B003WR9ZA4,4.4,5,4
B004XR915Q,3.3333333333333335,6,3
B007R7I2R2,4.3,10,9
B00GEBIMYA,4.2,5,4
B00IK9828A,4.8,5,5
B001KYJ80I,2.2,5,1
B00C56TN0K,4.0,6,4
B0050ROC7U,4.4,5,4
B0069Y5QVE,3.3333333333333335,24,12
B004YTKQBQ,4.166666666666667,12,9
B00EU81DTK,4.333333333333333,9,7
B005VD4AHA,4.2,5,4
B00BY5GVPI,3.5641025641025643,39,21
B00F358AVI,4.333333333333333,18,15
B00A5UFMK8,4.3,10,8
B0091QOHXA,5.0,7,7
B006K5576Q,4.0,12,9
B00D4F45CM,4.6,5,5
B008R2GIGI,3.6,5,3
B005DENIMA,4.333333333333333,9,8
B000FYU4SO,3.0,5,3
B00174N3OI,3.5555555555555554,9,4
B000QJ4Y5W,3.0,8,3
B009KT4ONQ,3.9705882352941178,34,24
B005HZUHOC,3.5,6,4
B00B3ZZEA2,3.8333333333333335,6,4
B001APH9GW,4.125,16,12
B0070Y1BB6,4.4,5,4
B007JWWKMI,4.225,40,33
B004XRIOHM,4.0,9,6
B007F53KGE,5.0,8,8
B00D4MYWJ6,4.333333333333333,6,5
B007RQJXB2,4.571428571428571,7,6
B00CBM1PF4,4.642857142857143,14,13
B009ANUM9C,4.5625,32,29
B0036T9GNE,3.8,5,4
B007X6JQ7W,3.8,5,4
B003ZGBQUE,2.8333333333333335,6,1
B008R97TOQ,4.424242424242424,66,59
B00AHXGHHK,4.2727272727272725,11,8
B00C5UUZ58,3.8363636363636364,55,37
B004TER6J6,3.7142857142857144,7,5
B00198EYP4,4.0,7,5
B0061QRIFW,4.857142857142857,7,7
B00AIB8LK2,4.5,6,5
B004CT4CAY,3.1666666666666665,6,2
B0075Y7DFY,4.285714285714286,7,6
B00C3VWN40,4.571428571428571,7,6
B0087OTZ52,4.4375,16,13
B0067AHXIY,4.076923076923077,13,9
B004GVYXP2,3.619047619047619,21,13
B009X9ZBRQ,4.818181818181818,11,11
B0067OZVFC,4.6,5,5
B00GMDM1HE,4.142857142857143,14,11
B00DU05T26,4.8125,16,15
B000HD79J0,4.3,10,8
B005HBAJ1C,4.71875,64,61
B008BVIV06,4.389830508474576,59,52
B008JGR9MO,4.306451612903226,62,52
B009C7O3S2,3.8333333333333335,6,3
B0090R20R0,4.451612903225806,31,28
B00A06YQ86,4.54054054054054,37,32
B005C31G1W,4.153846153846154,26,21
B005T0DTLI,4.5,6,5
B0065GKTB8,4.4,5,4
B006VDPCGC,3.8181818181818183,11,7
B00A7HH04K,3.933333333333333,15,11
B007T3QSBG,4.166666666666667,6,5
B006ZOC6SE,4.625,16,14
B008KYBJIA,4.0,25,18
B005TGX6X8,4.4,5,4
B008BOL6QO,4.22,50,40
B006RK90R6,3.4166666666666665,12,7
B00FC7XHS8,4.25,12,9
B001G2JPVQ,4.5,6,5
B0064SI3QA,4.428571428571429,7,6
B00ADI1OCW,3.6,5,3
B0091U7EXG,4.0,7,5
B009A6D34A,4.5,6,5
B00CIRLJPI,3.1774193548387095,62,26
B004HMG8EY,4.4,5,4
B00F35P69C,4.230769230769231,13,11
B00F3SISYO,4.338235294117647,68,59
B009QVPXT2,4.6,5,4
B008DMXF04,3.0,5,2
B005YW1LZM,3.375,8,5
B0085JRQG4,4.058091286307054,241,175
B008LGDUOS,4.0,12,8
B00GG5IHJY,3.830188679245283,53,34
B003B2GZWQ,4.0,6,4
B005REYOKQ,4.545454545454546,22,19
B00GWMTSRQ,5.0,17,17
B004L1CDMC,3.7142857142857144,7,4
B00EG0C20G,4.208333333333333,48,38
B00DCAX5L6,4.5,10,9
B0067WEX1M,4.461538461538462,13,11
B009OY5VDY,4.166666666666667,12,8
B009SNGW4S,4.2,5,4
B00BSK1V9U,4.571428571428571,7,6
B00CGARY9C,3.8181818181818183,11,7
B007L5NKZO,4.036363636363636,55,42
B009G5T9LG,2.8275862068965516,29,9
B00G200KQQ,4.15,20,15
B00817VVDO,4.375,8,7
B006QYYPTG,4.0,6,4
B0071RQUB8,3.7,10,5
B007X6JQV8,4.375,8,6
B00AHODY2U,4.375,8,7
B00554NHVU,4.066666666666666,30,21
B005TJ7HJO,3.3333333333333335,12,5
B00E7WG0WY,4.222222222222222,9,7
B0040JHXS4,3.8,10,8
B00AE3TZCW,4.0,6,5
B0094QJ5AW,4.833333333333333,6,6
B007A8IXD6,4.444444444444445,18,16
B005Q4IPRU,3.7857142857142856,14,8
B0062ICRGE,4.125,8,6
B000UC158O,2.6,5,2
B00CCWP93W,4.818181818181818,11,11
B00G00QKIK,3.7777777777777777,9,5
B009SBUVGU,4.857142857142857,7,7
B00A8NP4LY,4.52,25,23
B003OQUKSY,4.176470588235294,17,13
B00E2YI052,4.451219512195122,82,76
B0085JRQGE,4.117647058823529,68,51
B00AZUFJDI,4.2,5,4
B004MCJBJI,3.9381443298969074,97,68
B0087GAOE6,4.136363636363637,66,52
B00AB7FVCY,4.947368421052632,19,19
B004G1L52Q,4.285714285714286,322,262
B00E45043A,4.469135802469136,81,71
B003ZFL308,4.090909090909091,11,8
B006HVIZDK,4.0,9,7
B0076529QA,4.6,5,5
B008XAJRLC,2.6666666666666665,6,2
B005YF4OTO,3.8333333333333335,6,4
B00HSERVVC,4.0,5,4
B00IXEZC94,4.2,15,13
B008GYN8R4,4.3,10,8
B00A4LGHKM,3.9166666666666665,12,8
B006RBZ6LE,3.3,20,10
B00C0R3UOO,4.571428571428571,7,6
B00F15VOA4,3.888888888888889,9,6
B00J2QK6NY,4.375,8,6
B001JJCUU4,4.125,8,6
B00C842Z04,3.6666666666666665,6,4
B009IFU5P8,4.131004366812227,229,174
B00CHVHRBK,4.2,60,47
B004I49JG0,3.533333333333333,45,27
B0090FC70C,4.090909090909091,11,8
B00550D9MG,4.428571428571429,7,5
B005SUHQOA,4.571428571428571,7,6
B00BWYX2MG,4.5,6,6
B005CG2AX2,3.7777777777777777,36,24
B00F0XCZUK,3.75,8,5
B009WN7FTK,4.2,5,4
B009M7PU8O,4.625,8,7
B0045Z8QGQ,3.5789473684210527,19,10
B005IROJWK,4.142857142857143,7,5
B007NFI656,4.578947368421052,19,18
B009XBCORO,3.8461538461538463,13,9
B00CEKXZA6,4.521739130434782,23,20
B003FSTBPE,3.6,5,3
B00AF98KI0,4.2,5,4
B004AJ5LG0,4.0588235294117645,17,12
B00CPK92ZM,4.166666666666667,12,9
B00GMOJVOY,4.666666666666667,30,29
B009XBCORY,2.0,5,1
B00DVEH1QI,3.25,16,8
B007RMV7Z6,4.466666666666667,15,12
B0042J6VUS,3.176470588235294,51,23
B00ATL4YNO,3.1538461538461537,13,7
B009S3M1ZC,3.9146341463414633,82,54
B00B59NM5U,4.666666666666667,6,6
B00AERVJCM,4.48936170212766,47,42
B003VMF77K,3.672727272727273,55,35
B001CJQXHM,3.7142857142857144,7,5
B009BLSTCA,4.333333333333333,9,7
B0053FPKAC,3.888888888888889,9,6
B00J340RVG,5.0,8,8
B00AYUJUPM,4.0,5,4
B005XOHQ6Y,3.8,5,3
B001CK5XEA,3.888888888888889,9,6
B004J76N6A,4.233766233766234,77,60
B00BVUFBUM,3.3,40,21
B00E5NOYR8,4.4,5,5
B00CDCL494,4.2,5,4
B0098PMJK2,5.0,11,11
B005Q22YW4,3.8333333333333335,6,4
B005J2VD5K,4.0,5,4
B00GRQ8AQM,4.666666666666667,15,14
B007MHTVX6,2.2,5,1
B00FF67MRS,5.0,6,6
B000UZVX92,4.0,5,4
B00B73PHOI,4.666666666666667,6,5
B003NBTU2M,3.642857142857143,28,18
B0049UDYZU,3.7142857142857144,7,4
B004IEWXSG,3.765957446808511,47,30
B00A48IZTQ,4.095238095238095,42,33
B009GSI0MM,4.265822784810126,79,65
B00DLUYSPO,4.102564102564102,39,32
B009UNH0CY,5.0,7,7
B00CUUKL16,4.6,5,5
B00DHLJEAG,3.8333333333333335,6,5
B0006HP7NC,3.857142857142857,14,10
B009H63IPM,4.5,6,5
B0081OKNVI,4.392857142857143,28,23
B006JFQVH6,3.6666666666666665,9,5
B008YBX716,3.3636363636363638,11,6
B004IQDEAU,3.3636363636363638,11,6
B00A3NRHWS,3.7777777777777777,18,12
B0070NAFKA,4.625,16,15
B00CSJ8ZFS,4.2,5,4
B00DNJ8Z2U,4.3125,16,14
B004T36GCU,3.793103448275862,29,18
B00A3NSWMW,3.6666666666666665,12,7
B00ELFDIFY,4.0,5,3
B00GXO6UHE,3.652173913043478,46,30
B009ZW6HE2,4.0,13,8
B008107GP8,4.470588235294118,17,15
B00917S186,3.142857142857143,7,4
B009TTSPDM,4.0,6,4
B00741ICZ8,4.777777777777778,9,9
B004J6L1AE,4.285714285714286,7,6
B0081FVWVC,3.1,10,5
B005HBH1R2,4.416666666666667,36,31
B00575OL6M,4.225352112676056,71,54
B003ZHPWKS,3.5714285714285716,7,4
B004AJ718Q,4.714285714285714,7,7
B00BOIMZ2S,3.25,8,3
B008AKKLP6,3.2,5,2
B00EA3PCFQ,4.285714285714286,7,6
B0078JDVVG,3.7714285714285714,35,23
B00BU955HI,4.3,10,7
B000ALY22Q,3.738095238095238,42,25
B008GMYY0G,4.285714285714286,7,6
B00C7B2NV4,4.714285714285714,7,6
B002R0DWTM,4.4,5,5
B002D4IHYM,4.6581196581196584,117,111
B008ROU7EK,4.1,10,8
B003SHQXRG,3.8333333333333335,18,12
B00AP6C44O,4.666666666666667,9,8
B00BN3D4B0,4.285714285714286,14,11
B00A70MOIO,4.583333333333333,72,65
B009RFC4IU,4.486486486486487,37,33
B00FKYQ0XW,4.0,6,5
B00FW0YEXW,4.333333333333333,6,4
B0090DDUG4,3.727272727272727,11,8
B00438AJLA,4.0,24,16
B00A0KJNSK,4.571428571428571,7,7
B00AK95F56,4.333333333333333,12,9
B00842MB4O,4.176470588235294,51,39
B008W1T3S4,3.2666666666666666,15,9
B00CXKS1CO,3.375,8,4
B0009T8310,4.857142857142857,7,7
B00GB39KDS,4.818181818181818,11,11
B00842MB4Y,4.7,10,10
B003Y74KAW,3.96,25,18
B00GT5XLCE,4.6,5,4
B00FHREO8K,3.5555555555555554,18,10
B006P7GGB4,3.0,5,2
B00IL1DJCQ,5.0,6,6
B0009W8DLC,3.0,9,5
B00BS4XAYA,4.037037037037037,27,19
B00DZEWVAA,3.076923076923077,13,6
B00IBJ3MT8,4.68,25,24
B009LXYB3Y,4.230769230769231,26,18
B00CH8PCWO,3.888888888888889,9,6
B00FZ3OXZA,3.6666666666666665,6,4
B003R15M0C,4.2,5,4
B00GH056V0,4.923076923076923,39,39
B005GSST8G,4.25,12,10
B00HBFSCD4,3.7142857142857144,7,4
B00HRO2TRY,4.6,5,5
B00174N3R0,3.4,5,3
B0050WIIXY,3.875,8,6
B00BJN74OM,4.708333333333333,24,22
B00BI3NKEG,3.8529411764705883,34,23
B006BHQWX0,4.461538461538462,13,11
B0058OILYU,4.666666666666667,12,12
B00D8EN9Z8,5.0,8,8
B00HVX4TM4,4.666666666666667,6,6
B00A6KAAC2,3.7777777777777777,9,6
B0085X9AKU,4.5,6,5
B008CNZ8KY,4.461538461538462,65,57
B0044K3FNG,4.0,6,4
B008YCRNZQ,3.111111111111111,9,4
B008BIAY7M,4.555555555555555,9,9
B005F1PBPI,3.5,6,3
B00CHL93YE,3.4,5,3
B0051I70CM,4.8,5,5
B002Q0WNAW,3.857142857142857,7,4
B004QIY7V0,4.6,5,5
B00CEZJT2E,4.393939393939394,33,29
B00891D5CW,3.5555555555555554,9,4
B00IMKACHG,4.8,5,5
B008N78EY6,3.090909090909091,11,5
B000Q5J2M6,3.8,5,4
B0074REBX4,4.111111111111111,9,7
B00ALR3R5C,4.166666666666667,6,5
B0092QSQ3Q,3.8392857142857144,112,74
B004ZLV5PE,4.2,10,8
B00829O7XC,3.2666666666666666,15,8
B00EISLW7K,4.7,20,19
B00BO3MMZ8,3.9166666666666665,12,9
B00IA76GNK,4.875,16,16
B00FG25TOE,4.6,10,9
B005KHECWU,3.8,5,3
B006JPPTUQ,3.8,5,3
B001B38LUG,4.7,10,9
B005X9GDMW,3.6,5,4
B005IHDVLU,4.0,7,5
B007Z0VXZY,3.8125,16,9
B00F6SPYJS,4.1826923076923075,104,83
B007JNZFTM,4.833333333333333,6,6
B002DJEQ6K,3.5714285714285716,7,4
B002GE7NEO,4.6,5,5
B0049Z5MKA,3.9411764705882355,17,11
B00ATDTAOU,4.615384615384615,13,11
B00F2SDM00,4.066666666666666,15,12
B003WUXMW8,4.0,7,5
B006JW3A8W,4.230769230769231,13,11
B00B5EQT2I,4.1,10,9
B003ZDDAR4,3.5,6,4
B00DDYMUQ2,4.833333333333333,6,6
B007J8MUKY,4.384615384615385,13,11
B00FEA8RVA,4.2727272727272725,11,8
B002Y3BYQA,3.888888888888889,18,14
B00AUQ0USQ,4.444444444444445,9,9
B006YLWJ0I,2.8,5,1
B00BW0XZO0,4.416666666666667,108,90
B009CL5QBG,3.8285714285714287,35,24
B00CY9CEKE,4.4,5,5
B00GKA116Q,3.5555555555555554,18,10
B003JIAA4Q,3.8,10,6
B00EB49CFU,4.487179487179487,39,34
B009EI8UHE,3.6666666666666665,6,4
B00GSNNWDA,4.7560975609756095,41,41
B007MLHS2S,3.8,5,3
B00486MH80,4.4186046511627906,43,40
B00BITDU36,4.222222222222222,9,8
B007IXLQ7S,4.285714285714286,7,5
B005FOH5QS,4.428571428571429,7,6
B00805SEHI,4.125,8,6
B007G51XOO,3.9,60,40
B00GQJ8588,4.0,14,10
B005BP9WN0,3.0,6,3
B008MTJP9S,4.6,5,4
B009TT3RJE,4.2727272727272725,11,8
B009B32UR8,4.111111111111111,27,20
B0052WFSF8,4.611111111111111,18,17
B008AGA6PK,4.5859375,128,115
B009NMAXIA,4.285714285714286,35,32
B00HE6942S,4.875,8,8
B0067RJ3WG,4.2,5,4
B004IGTTE0,5.0,5,5
B00AQA7RG4,3.6363636363636362,11,6
B00ABBZNPA,4.037037037037037,27,19
B00DY9WN6I,4.142857142857143,14,13
B003MVYV2C,4.2,5,3
B004GJ4OQW,4.105263157894737,19,16
B00IZ088OM,4.333333333333333,9,8
B00CJSG3X4,5.0,6,6
B00CTL5RF6,4.2,5,4
B006L9I5CE,3.8333333333333335,6,4
B00B4D0COG,3.6666666666666665,6,4
B0099778WS,4.25,20,16
B009BLSVJQ,4.6,5,5
B0041MY6WG,3.6,5,3
B0050QR22S,4.4,5,4
B00EK3STD8,4.0,5,3
B009M5L9JK,3.9692307692307693,65,45
B004G7XYU6,2.857142857142857,7,4
B00D13066Q,3.2857142857142856,7,4
B00792QCE0,4.0,13,9
B009S3LZ6I,4.448275862068965,29,25
B00BT8L2MW,4.590163934426229,61,56
B005WL40DK,4.25,8,6
B003WRBGK6,4.875,8,8
B008MU9QE6,4.5,6,6
B007CTHVZY,4.0,7,5
B00DYOL2RY,4.0,5,4
B005K6471C,4.5,8,7
B00A21KP2A,5.0,5,5
B003XKJ47E,4.666666666666667,9,8
B003ZJGZ8O,4.17948717948718,39,30
B006R94O7I,4.416666666666667,12,11
B00E9PGZ24,3.0,16,8
B00B2RS4VW,5.0,9,9
B00AJXE23E,3.8333333333333335,6,3
B009APBYO2,4.0,15,10
B00DVRFCF2,5.0,6,6
B009P7TJFG,4.0344827586206895,29,23
B004QZ4EF2,3.909090909090909,11,8
B00A9S6DDQ,3.7142857142857144,7,5
B00B8LR59Y,3.4285714285714284,7,4
B009G3C89S,4.5,6,6
B0058XIXCG,4.8,5,5
B00EEZ8AKO,4.111111111111111,9,7
B009R68J6K,4.6,5,4
B00BKW3482,4.714285714285714,7,7
B00845NI8E,4.528205128205128,195,169
B00AO00TB6,3.857142857142857,7,5
B00ISFNSBW,4.909090909090909,22,21
B00H93GVB8,4.0625,16,14
B008PI981Q,3.5,6,4
B005VBNYDS,4.655555555555556,90,86
B00B90KCNU,4.3,10,9
B00JGG7U84,4.285714285714286,7,7
B00934CMGE,4.555555555555555,18,15
B009JBKMJU,3.9047619047619047,21,14
B0060EKFYG,2.5454545454545454,22,4
B007PY5PJU,4.0,14,9
B009G8GYBQ,3.8,10,6
B00D6NPH88,4.333333333333333,6,5
B009A79UGO,4.8,5,5
B008M31BIC,4.0,5,3
B004FKSF5S,3.8421052631578947,19,13
B00A4BEMCW,4.148148148148148,27,20
B00D3SF9NY,4.444444444444445,9,8
B003X6LPRK,3.722826086956522,184,114
B009OUCC1W,4.333333333333333,6,5
B00HNHWIWG,4.9,10,10
B005MJLMX8,3.210526315789474,19,9
B004WXAEAM,4.285714285714286,7,6
B007QG5BT6,4.333333333333333,6,5
B008LM45I2,4.066666666666666,45,33
B0090DTZ2W,4.166666666666667,6,5
B006FCO06W,3.5294117647058822,17,10
B006TKFWBW,4.0,17,13
B000CORUSO,3.3333333333333335,15,6
B00EAYZ264,4.636363636363637,11,11
B0068PZTT8,3.8,5,3
B0092UVZ76,4.142857142857143,7,6
B008DQM1M8,3.0,6,3
B00DE946G8,4.833333333333333,6,6
B0040HIKRY,3.676470588235294,34,22
B002OB49SW,3.75,24,14
B006G8XTV2,3.8,5,3
B00DY50GIE,4.5,6,5
B003YD3OIK,4.777777777777778,9,8
B00A2IY83A,4.7272727272727275,11,11
B00JLWFQHU,4.916666666666667,24,24
B00BB5GQRE,4.571428571428571,49,46
B004GBP5ZE,3.4,5,3
B005AOKW8Q,4.232472324723247,271,214
B004XXMJV8,3.9130434782608696,23,16
B005ML7OWO,3.9,10,8
B0050DDVUI,3.3076923076923075,13,6
B00ET6YJUS,5.0,5,5
B00BUGHD4E,4.666666666666667,9,9
B006HDA8OM,3.7777777777777777,9,5
B00G5S61B8,4.0,5,3
B00891ELLQ,4.076923076923077,39,26
B0016I6GUS,2.2,5,2
B000WKQ8LS,3.375,16,9
B00COQL9QM,4.846153846153846,13,13
B00E3UKHQU,4.125,8,6
B0055V4WS0,4.5,6,5
B005C20U5G,4.25,20,17
B0055BKII8,2.75,12,4
B0050WU2RY,4.875,8,8
B000F4A038,4.333333333333333,6,4
B00ENOBLGQ,4.333333333333333,6,4
B004WMGI94,3.2857142857142856,7,4
B005EENPPO,3.9166666666666665,12,8
B00FH908OC,3.5714285714285716,7,4
B008Q24UNM,3.125,16,6
B009TBTH3W,4.391304347826087,23,18
B002NLTVZO,3.736842105263158,19,13
B0093GIOJQ,3.375,24,13
B005SVXCNI,4.354166666666667,48,39
B00A1UHYWG,4.6,5,5
B00AWNTX8U,4.202702702702703,74,58
B00ISZ0AFO,4.615384615384615,13,12
B007X9QZVE,4.666666666666667,15,14
B00GOGSPOW,4.142857142857143,7,5
B00C7TAQGK,4.0,8,5
B00CXZHXTG,4.228260869565218,92,70
B003DZ13P0,4.571428571428571,7,7
B008JRSTEU,4.097560975609756,82,63
B00AGT7I78,4.333333333333333,6,5
B0036255ZE,2.8,5,2
B00ED9BD2I,4.285714285714286,7,6
B004BAC2B0,4.181818181818182,11,9
B00G8ZS7KQ,4.285714285714286,7,5
B00D3TB2UC,3.5714285714285716,7,4
B007R2SD26,4.6,5,5
B005D9UNVO,4.8,5,5
B006B8P5L4,4.0,5,3
B006H9Z6DO,4.0,6,4
B007IE0Z74,4.0,16,10
B00JPHP3B0,4.958333333333333,24,24
B00EE25SVG,4.8,5,5
B00851NV6G,4.695652173913044,23,21
B003VTBDVM,3.3333333333333335,6,3
B00CB98T6K,4.4,5,4
B0088VUXTQ,3.672727272727273,55,37
B00C6OQP8Y,4.2,5,4
B00CB51D44,3.2857142857142856,7,3
B005X1Y7I2,4.432160804020101,199,172
B00AG1A6N4,4.052631578947368,19,15
B00DG8NI5C,4.0,46,35
B009PYUOTO,3.2,5,2
B00IE9ARW0,4.8,5,5
B008CM03S2,4.444444444444445,9,8
B006ZPCQBA,3.4,5,3
B007MPKDQ2,4.315789473684211,19,17
B0040W8PD8,3.6,5,3
B00HQYJ3E2,4.466666666666667,15,14
B006VQ3OUA,3.909090909090909,11,9
B00993E8B6,4.285714285714286,7,5
B00EKAPZ8S,5.0,9,9
B0046Q9280,4.285714285714286,7,6
B002CMITYI,4.4375,16,13
B005K7192G,4.5307262569832405,179,163
B0028Q6QUW,3.588235294117647,17,10
B009UASPOY,2.6666666666666665,9,2
B008618CKK,4.117647058823529,17,13
B005IMB5NG,4.294797687861272,346,282
B00CMRCEN0,4.428571428571429,7,6
B009S40JWI,4.25,8,7
B005XOVKMA,4.195121951219512,41,31
B008MQ1F1W,4.545454545454546,11,10
B00EVN1H54,4.111111111111111,9,7
B006QYWXJA,3.7142857142857144,7,5
B00BW66QRW,4.0,7,5
B008BD65E8,4.0,5,4
